state,transaction_year,quater,transaction_places,transaction_count,transaction_amount
tamil-nadu,2021,2,chengalpattu district,10075805,14457269251
tamil-nadu,2021,2,kanniyakumari district,1398479,3021399531
tamil-nadu,2021,2,tirunelveli district,1372707,2810892734
tamil-nadu,2021,2,thiruvallur district,10992425,19318347570
tamil-nadu,2021,2,theni district,1006998,2256366700
tamil-nadu,2021,2,ranipet district,1430560,2810335099
tamil-nadu,2021,2,namakkal district,1575727,3596658592
tamil-nadu,2021,2,vellore district,2319925,4575493116
tamil-nadu,2021,2,thiruvarur district,570619,1215901816
tamil-nadu,2023,1,tiruchirappalli district,10559157,19312472102
tamil-nadu,2023,1,ramanathapuram district,3161959,6563687794
tamil-nadu,2023,1,krishnagiri district,27060721,42985634120
tamil-nadu,2023,1,cuddalore district,8048998,13409796716
tamil-nadu,2023,1,kancheepuram district,28434059,35659195700
tamil-nadu,2023,1,tiruppur district,23102273,31612220617
tamil-nadu,2023,1,dharmapuri district,11334419,21758757618
tamil-nadu,2023,1,thoothukkudi district,5314189,9347641699
tamil-nadu,2023,1,thanjavur district,6039246,11809807012
tamil-nadu,2023,1,madurai district,12890979,24763626170
tamil-nadu,2023,1,tiruvannamalai district,8350359,14864923318
tamil-nadu,2023,1,salem district,19000542,35440342871
tamil-nadu,2023,1,nagapattinam district,3351352,6212126931
tamil-nadu,2023,1,tirupathur district,8008229,13214504318
tamil-nadu,2023,1,ariyalur district,1989043,3657554169
tamil-nadu,2023,1,chennai district,54082635,74022904169
tamil-nadu,2023,1,the nilgiris district,3531701,5566369984
tamil-nadu,2023,1,erode district,10413101,17503707079
tamil-nadu,2023,1,karur district,3961099,7285246160
tamil-nadu,2023,1,kallakkurichi district,5623808,10284275550
tamil-nadu,2023,1,viluppuram district,6134683,9921812743
tamil-nadu,2023,1,pudukkottai district,3606871,7297092570
tamil-nadu,2023,1,perambalur district,1907989,3496777331
tamil-nadu,2023,1,coimbatore district,39368101,51615824209
tamil-nadu,2023,1,virudhunagar district,5424618,10110700191
tamil-nadu,2023,1,dindigul district,8900167,16763205017
tamil-nadu,2023,1,sivaganga district,3844323,7704708708
tamil-nadu,2023,1,tenkasi district,3086579,6433449201
tamil-nadu,2023,1,chengalpattu district,47785112,56466433731
tamil-nadu,2023,1,kanniyakumari district,5769596,11195409956
tamil-nadu,2023,1,tirunelveli district,5616592,9968103967
tamil-nadu,2023,1,thiruvallur district,44534386,63977916519
tamil-nadu,2023,1,theni district,4720868,9400279352
tamil-nadu,2023,1,ranipet district,5956104,9898123646
tamil-nadu,2023,1,namakkal district,7634185,14447202396
tamil-nadu,2023,1,vellore district,10453261,17120886040
tamil-nadu,2023,1,thiruvarur district,2211083,4490953844
tamil-nadu,2023,2,tiruchirappalli district,11012446,20455452746
tamil-nadu,2023,2,ramanathapuram district,3290555,6973064316
tamil-nadu,2023,2,krishnagiri district,30480238,48954116395
tamil-nadu,2023,2,cuddalore district,8354036,14112465473
tamil-nadu,2023,2,kancheepuram district,30960455,38377770025
tamil-nadu,2023,2,tiruppur district,25315335,34462188247
tamil-nadu,2023,2,dharmapuri district,12289754,23737079024
tamil-nadu,2023,2,thoothukkudi district,5717113,10292470339
tamil-nadu,2023,2,thanjavur district,6416227,12463249803
tamil-nadu,2023,2,madurai district,13702781,26681647309
tamil-nadu,2023,2,tiruvannamalai district,9108567,16045360745
tamil-nadu,2023,2,salem district,20677006,38483559669
tamil-nadu,2023,2,nagapattinam district,3698379,6613294059
tamil-nadu,2023,2,tirupathur district,8687983,14506799484
tamil-nadu,2023,2,ariyalur district,2071096,3919208327
tamil-nadu,2023,2,chennai district,58067196,79752773295
tamil-nadu,2023,2,the nilgiris district,4539924,7445469665
tamil-nadu,2023,2,erode district,11308928,18665388710
tamil-nadu,2023,2,karur district,4190645,7781633847
tamil-nadu,2023,2,kallakkurichi district,6125567,11043179815
tamil-nadu,2023,2,viluppuram district,6461774,10411166144
tamil-nadu,2023,2,pudukkottai district,3753548,7738272578
tamil-nadu,2023,2,perambalur district,2004548,3643141277
tamil-nadu,2023,2,coimbatore district,41794917,55641017773
tamil-nadu,2023,2,virudhunagar district,5672006,10711314340
tamil-nadu,2023,2,dindigul district,9690935,18790973063
tamil-nadu,2023,2,sivaganga district,3981044,8228850727
tamil-nadu,2023,2,tenkasi district,3311027,6929192057
tamil-nadu,2023,2,chengalpattu district,51706890,61412309875
tamil-nadu,2023,2,kanniyakumari district,6343632,12612790280
tamil-nadu,2023,2,tirunelveli district,6188960,11154710120
tamil-nadu,2023,2,thiruvallur district,48176846,68546759350
tamil-nadu,2023,2,theni district,5149310,10278091794
tamil-nadu,2023,2,ranipet district,6422899,10576859341
tamil-nadu,2023,2,namakkal district,8133870,15437161656
tamil-nadu,2023,2,vellore district,11283787,18879395197
tamil-nadu,2023,2,thiruvarur district,2339414,4604374150
tamil-nadu,2020,3,tiruchirappalli district,1609739,3502678622
tamil-nadu,2020,3,ramanathapuram district,450267,948111943
tamil-nadu,2020,3,krishnagiri district,2701216,4989224721
tamil-nadu,2020,3,cuddalore district,1103451,2101118231
tamil-nadu,2020,3,kancheepuram district,3333347,5572087481
tamil-nadu,2020,3,tiruppur district,2654998,5542739051
tamil-nadu,2020,3,dharmapuri district,1221794,2483972861
tamil-nadu,2020,3,thoothukkudi district,720309,1430208948
tamil-nadu,2020,3,thanjavur district,932026,1944980672
tamil-nadu,2020,3,madurai district,2157858,4867134340
tamil-nadu,2020,3,tiruvannamalai district,1117986,2109539881
tamil-nadu,2020,3,salem district,3016579,6990924402
tamil-nadu,2020,3,nagapattinam district,442833,905174369
tamil-nadu,2020,3,tirupathur district,767383,1468351781
tamil-nadu,2020,3,ariyalur district,290012,560977093
tamil-nadu,2020,3,chennai district,17354210,39868873382
tamil-nadu,2020,3,the nilgiris district,426914,842011481
tamil-nadu,2020,3,erode district,1662818,3580607368
tamil-nadu,2020,3,karur district,476013,959688140
tamil-nadu,2020,3,kallakkurichi district,709498,1411184195
tamil-nadu,2020,3,viluppuram district,890428,1650714869
tamil-nadu,2020,3,pudukkottai district,511066,1002875479
tamil-nadu,2020,3,perambalur district,248365,486856551
tamil-nadu,2020,3,coimbatore district,6742559,13861133095
tamil-nadu,2020,3,virudhunagar district,755042,1537205704
tamil-nadu,2020,3,dindigul district,1046352,2133131071
tamil-nadu,2020,3,sivaganga district,560050,1214796694
tamil-nadu,2020,3,tenkasi district,437580,877523651
tamil-nadu,2020,3,chengalpattu district,5205491,7909757202
tamil-nadu,2020,3,kanniyakumari district,807770,1584289202
tamil-nadu,2020,3,tirunelveli district,735138,1502249272
tamil-nadu,2020,3,thiruvallur district,5496010,10295422113
tamil-nadu,2020,3,theni district,536068,1206090412
tamil-nadu,2020,3,ranipet district,758850,1435344028
tamil-nadu,2020,3,namakkal district,878266,1988968361
tamil-nadu,2020,3,vellore district,1172385,2371471268
tamil-nadu,2020,3,thiruvarur district,347154,703997543
tamil-nadu,2020,4,tiruchirappalli district,2464746,5291331688
tamil-nadu,2020,4,ramanathapuram district,622498,1360009136
tamil-nadu,2020,4,krishnagiri district,5011992,9044884706
tamil-nadu,2020,4,cuddalore district,1633984,3084770467
tamil-nadu,2020,4,kancheepuram district,6509711,9795433898
tamil-nadu,2020,4,tiruppur district,4364806,8662796446
tamil-nadu,2020,4,dharmapuri district,1902446,4029773950
tamil-nadu,2020,4,thoothukkudi district,1025293,2096065758
tamil-nadu,2020,4,thanjavur district,1385065,2813748477
tamil-nadu,2020,4,madurai district,3222620,7010358411
tamil-nadu,2020,4,tiruvannamalai district,1662872,3151358781
tamil-nadu,2020,4,salem district,4407759,9865912487
tamil-nadu,2020,4,nagapattinam district,664899,1298601389
tamil-nadu,2020,4,tirupathur district,1301514,2436174292
tamil-nadu,2020,4,ariyalur district,387497,743274399
tamil-nadu,2020,4,chennai district,24172148,46230345977
tamil-nadu,2020,4,the nilgiris district,715903,1389804925
tamil-nadu,2020,4,erode district,2534766,5126731992
tamil-nadu,2020,4,karur district,721954,1457183761
tamil-nadu,2020,4,kallakkurichi district,959178,1942813252
tamil-nadu,2020,4,viluppuram district,1372880,2475210959
tamil-nadu,2020,4,pudukkottai district,724855,1483819411
tamil-nadu,2020,4,perambalur district,365657,715175756
tamil-nadu,2020,4,coimbatore district,10473572,18723397961
tamil-nadu,2020,4,virudhunagar district,1102516,2383190479
tamil-nadu,2020,4,dindigul district,1631369,3318607660
tamil-nadu,2020,4,sivaganga district,797194,1721864988
tamil-nadu,2020,4,tenkasi district,609674,1274667229
tamil-nadu,2020,4,chengalpattu district,10168033,13669246947
tamil-nadu,2020,4,kanniyakumari district,1166505,2382779400
tamil-nadu,2020,4,tirunelveli district,1111193,2260434387
tamil-nadu,2020,4,thiruvallur district,10184454,17303936393
tamil-nadu,2020,4,theni district,804224,1801741591
tamil-nadu,2020,4,ranipet district,1248949,2325606203
tamil-nadu,2020,4,namakkal district,1351038,3027640522
tamil-nadu,2020,4,vellore district,1923419,3810475312
tamil-nadu,2020,4,thiruvarur district,472518,964028095
tamil-nadu,2020,1,tiruchirappalli district,1199094,2346754055
tamil-nadu,2020,1,ramanathapuram district,268096,551491648
tamil-nadu,2020,1,krishnagiri district,1806032,3381602583
tamil-nadu,2020,1,cuddalore district,669682,1217389579
tamil-nadu,2020,1,kancheepuram district,3618880,5144042351
tamil-nadu,2020,1,tiruppur district,1918620,3829323477
tamil-nadu,2020,1,dharmapuri district,710147,1428767862
tamil-nadu,2020,1,thoothukkudi district,429017,812706179
tamil-nadu,2020,1,thanjavur district,741474,1219035469
tamil-nadu,2020,1,madurai district,1334450,2667507196
tamil-nadu,2020,1,tiruvannamalai district,701438,1285320071
tamil-nadu,2020,1,salem district,1816883,3938965855
tamil-nadu,2020,1,nagapattinam district,286488,547649427
tamil-nadu,2020,1,tirupathur district,497274,918744039
tamil-nadu,2020,1,ariyalur district,165086,313673706
tamil-nadu,2020,1,chennai district,21747309,40923609646
tamil-nadu,2020,1,the nilgiris district,286999,541866233
tamil-nadu,2020,1,erode district,1099499,2216542209
tamil-nadu,2020,1,karur district,295868,575547948
tamil-nadu,2020,1,kallakkurichi district,389050,749829658
tamil-nadu,2020,1,viluppuram district,597802,1047289608
tamil-nadu,2020,1,pudukkottai district,311955,586368876
tamil-nadu,2020,1,perambalur district,145161,268745282
tamil-nadu,2020,1,coimbatore district,6238270,11125605562
tamil-nadu,2020,1,virudhunagar district,479760,905206376
tamil-nadu,2020,1,dindigul district,709993,1404557847
tamil-nadu,2020,1,sivaganga district,325464,668117971
tamil-nadu,2020,1,tenkasi district,243203,464791849
tamil-nadu,2020,1,chengalpattu district,8891884,10378205348
tamil-nadu,2020,1,kanniyakumari district,496514,897557961
tamil-nadu,2020,1,tirunelveli district,456558,862756791
tamil-nadu,2020,1,thiruvallur district,5190597,8255497494
tamil-nadu,2020,1,theni district,317448,663250209
tamil-nadu,2020,1,ranipet district,510180,954319079
tamil-nadu,2020,1,namakkal district,608364,1275350220
tamil-nadu,2020,1,vellore district,1236004,1793602013
tamil-nadu,2020,1,thiruvarur district,212930,408094487
tamil-nadu,2020,2,tiruchirappalli district,1239752,2259353198
tamil-nadu,2020,2,ramanathapuram district,403786,661632822
tamil-nadu,2020,2,krishnagiri district,1815882,2926042853
tamil-nadu,2020,2,cuddalore district,929530,1458835726
tamil-nadu,2020,2,kancheepuram district,2203060,3393883768
tamil-nadu,2020,2,tiruppur district,1672101,2911511483
tamil-nadu,2020,2,dharmapuri district,971777,1539558695
tamil-nadu,2020,2,thoothukkudi district,585510,938884780
tamil-nadu,2020,2,thanjavur district,783386,1304374742
tamil-nadu,2020,2,madurai district,1479517,2674909377
tamil-nadu,2020,2,tiruvannamalai district,1016764,1564647529
tamil-nadu,2020,2,salem district,1996687,3860454261
tamil-nadu,2020,2,nagapattinam district,390613,608201139
tamil-nadu,2020,2,tirupathur district,631124,960294057
tamil-nadu,2020,2,ariyalur district,263779,410063988
tamil-nadu,2020,2,chennai district,12611208,29147317644
tamil-nadu,2020,2,the nilgiris district,355454,581703441
tamil-nadu,2020,2,erode district,1139240,2119973187
tamil-nadu,2020,2,karur district,382119,633428413
tamil-nadu,2020,2,kallakkurichi district,607847,980428588
tamil-nadu,2020,2,viluppuram district,766917,1162943132
tamil-nadu,2020,2,pudukkottai district,459794,750888437
tamil-nadu,2020,2,perambalur district,198639,329964998
tamil-nadu,2020,2,coimbatore district,4598586,9331489602
tamil-nadu,2020,2,virudhunagar district,638466,1035203731
tamil-nadu,2020,2,dindigul district,875201,1467678448
tamil-nadu,2020,2,sivaganga district,466843,832938854
tamil-nadu,2020,2,tenkasi district,393743,607997551
tamil-nadu,2020,2,chengalpattu district,3911793,5672393784
tamil-nadu,2020,2,kanniyakumari district,642785,1002764983
tamil-nadu,2020,2,tirunelveli district,595006,981716780
tamil-nadu,2020,2,thiruvallur district,3872452,6511946063
tamil-nadu,2020,2,theni district,456942,841976234
tamil-nadu,2020,2,ranipet district,609090,998988164
tamil-nadu,2020,2,namakkal district,686147,1323772060
tamil-nadu,2020,2,vellore district,907130,1535487877
tamil-nadu,2020,2,thiruvarur district,311440,502858490
tamil-nadu,2022,3,tiruchirappalli district,8564920,16339844623
tamil-nadu,2022,3,ramanathapuram district,2203852,4657168292
tamil-nadu,2022,3,krishnagiri district,14932340,25680854032
tamil-nadu,2022,3,cuddalore district,4680299,8326894677
tamil-nadu,2022,3,kancheepuram district,16476680,22598905113
tamil-nadu,2022,3,tiruppur district,17847117,25599159008
tamil-nadu,2022,3,dharmapuri district,6110827,12322253266
tamil-nadu,2022,3,thoothukkudi district,3019557,5929644411
tamil-nadu,2022,3,thanjavur district,3516046,7247067631
tamil-nadu,2022,3,madurai district,18854500,34963057317
tamil-nadu,2022,3,tiruvannamalai district,4546341,8676598240
tamil-nadu,2022,3,salem district,31403065,50435972371
tamil-nadu,2022,3,nagapattinam district,1844678,3606593436
tamil-nadu,2022,3,tirupathur district,4286229,7637805182
tamil-nadu,2022,3,ariyalur district,1057782,2096516777
tamil-nadu,2022,3,chennai district,42908667,65344650467
tamil-nadu,2022,3,the nilgiris district,2499125,4071937674
tamil-nadu,2022,3,erode district,9576460,15897874506
tamil-nadu,2022,3,karur district,2308386,4542659398
tamil-nadu,2022,3,kallakkurichi district,3031305,5829974361
tamil-nadu,2022,3,viluppuram district,3531557,6179829272
tamil-nadu,2022,3,pudukkottai district,2149117,4536703248
tamil-nadu,2022,3,perambalur district,1062776,2063752415
tamil-nadu,2022,3,coimbatore district,43610373,63815834929
tamil-nadu,2022,3,virudhunagar district,3256212,6768626547
tamil-nadu,2022,3,dindigul district,5468519,11010004404
tamil-nadu,2022,3,sivaganga district,2158718,4655481935
tamil-nadu,2022,3,tenkasi district,1743856,3976292693
tamil-nadu,2022,3,chengalpattu district,78987490,106079722725
tamil-nadu,2022,3,kanniyakumari district,3457993,7370866205
tamil-nadu,2022,3,tirunelveli district,3362624,6665454588
tamil-nadu,2022,3,thiruvallur district,25690184,40124901027
tamil-nadu,2022,3,theni district,2726196,5802007462
tamil-nadu,2022,3,ranipet district,3307025,6087756257
tamil-nadu,2022,3,namakkal district,5427150,10398967389
tamil-nadu,2022,3,vellore district,6719587,12004282971
tamil-nadu,2022,3,thiruvarur district,1168622,2533305502
tamil-nadu,2022,4,tiruchirappalli district,10348183,18674871633
tamil-nadu,2022,4,ramanathapuram district,2536980,5131912118
tamil-nadu,2022,4,krishnagiri district,16419186,27528800881
tamil-nadu,2022,4,cuddalore district,5504268,9263849009
tamil-nadu,2022,4,kancheepuram district,17540782,22979273761
tamil-nadu,2022,4,tiruppur district,20078625,27993817372
tamil-nadu,2022,4,dharmapuri district,6657535,13284210841
tamil-nadu,2022,4,thoothukkudi district,3656395,6774717593
tamil-nadu,2022,4,thanjavur district,4047728,7929388570
tamil-nadu,2022,4,madurai district,21930141,39075713283
tamil-nadu,2022,4,tiruvannamalai district,5236271,9545432273
tamil-nadu,2022,4,salem district,33193962,52189264730
tamil-nadu,2022,4,nagapattinam district,1958358,3688142192
tamil-nadu,2022,4,tirupathur district,4764895,8186140455
tamil-nadu,2022,4,ariyalur district,1245030,2323435387
tamil-nadu,2022,4,chennai district,36087169,52708969517
tamil-nadu,2022,4,the nilgiris district,2829489,4520156369
tamil-nadu,2022,4,erode district,8133010,13727797354
tamil-nadu,2022,4,karur district,2534064,4869161063
tamil-nadu,2022,4,kallakkurichi district,3330128,6197053072
tamil-nadu,2022,4,viluppuram district,3886476,6442185710
tamil-nadu,2022,4,pudukkottai district,2351358,4756557513
tamil-nadu,2022,4,perambalur district,1139212,2139737159
tamil-nadu,2022,4,coimbatore district,40259816,56926594389
tamil-nadu,2022,4,virudhunagar district,3538938,7070008076
tamil-nadu,2022,4,dindigul district,6357637,12201984709
tamil-nadu,2022,4,sivaganga district,2386560,4894047781
tamil-nadu,2022,4,tenkasi district,1883458,4139835704
tamil-nadu,2022,4,chengalpattu district,109159290,143850411731
tamil-nadu,2022,4,kanniyakumari district,3950782,8142588843
tamil-nadu,2022,4,tirunelveli district,4027170,7605241924
tamil-nadu,2022,4,thiruvallur district,27335584,41018657465
tamil-nadu,2022,4,theni district,3444290,6887377073
tamil-nadu,2022,4,ranipet district,3737957,6482440332
tamil-nadu,2022,4,namakkal district,6710663,12192052206
tamil-nadu,2022,4,vellore district,6821759,11677039040
tamil-nadu,2022,4,thiruvarur district,1293487,2670800447
tamil-nadu,2022,1,tiruchirappalli district,5422369,11360010997
tamil-nadu,2022,1,ramanathapuram district,1425024,3361169634
tamil-nadu,2022,1,krishnagiri district,11729353,20650466208
tamil-nadu,2022,1,cuddalore district,3854898,7328083169
tamil-nadu,2022,1,kancheepuram district,13219354,19642924522
tamil-nadu,2022,1,tiruppur district,12755181,20994558968
tamil-nadu,2022,1,dharmapuri district,4750920,10116593522
tamil-nadu,2022,1,thoothukkudi district,2388242,5004713169
tamil-nadu,2022,1,thanjavur district,2942810,6384285130
tamil-nadu,2022,1,madurai district,7084562,15309320989
tamil-nadu,2022,1,tiruvannamalai district,3659658,7478979872
tamil-nadu,2022,1,salem district,13278693,26325325605
tamil-nadu,2022,1,nagapattinam district,1501440,3137077070
tamil-nadu,2022,1,tirupathur district,3403925,6408532952
tamil-nadu,2022,1,ariyalur district,898502,1840235658
tamil-nadu,2022,1,chennai district,87458453,135444152912
tamil-nadu,2022,1,the nilgiris district,1729884,3144464483
tamil-nadu,2022,1,erode district,6860000,12788323701
tamil-nadu,2022,1,karur district,1831500,3768124397
tamil-nadu,2022,1,kallakkurichi district,2421741,5048000351
tamil-nadu,2022,1,viluppuram district,2943580,5372428494
tamil-nadu,2022,1,pudukkottai district,1639483,3677396086
tamil-nadu,2022,1,perambalur district,834022,1744613505
tamil-nadu,2022,1,coimbatore district,30679187,51963955887
tamil-nadu,2022,1,virudhunagar district,2550440,5676327115
tamil-nadu,2022,1,dindigul district,3965199,8412785022
tamil-nadu,2022,1,sivaganga district,1828509,4101854018
tamil-nadu,2022,1,tenkasi district,1345693,3196885065
tamil-nadu,2022,1,chengalpattu district,19802491,27209616572
tamil-nadu,2022,1,kanniyakumari district,2597045,5779300862
tamil-nadu,2022,1,tirunelveli district,2585793,5381065070
tamil-nadu,2022,1,thiruvallur district,21243322,35412374869
tamil-nadu,2022,1,theni district,2063736,4611206982
tamil-nadu,2022,1,ranipet district,2755460,5529848785
tamil-nadu,2022,1,namakkal district,3415879,7554607821
tamil-nadu,2022,1,vellore district,4693455,9294845509
tamil-nadu,2022,1,thiruvarur district,1013347,2334746608
tamil-nadu,2022,2,tiruchirappalli district,6270815,12634551299
tamil-nadu,2022,2,ramanathapuram district,1634901,3744853011
tamil-nadu,2022,2,krishnagiri district,13942838,24721054679
tamil-nadu,2022,2,cuddalore district,4456802,8117134896
tamil-nadu,2022,2,kancheepuram district,15868496,22731542491
tamil-nadu,2022,2,tiruppur district,15482000,23838727353
tamil-nadu,2022,2,dharmapuri district,5738543,11978363491
tamil-nadu,2022,2,thoothukkudi district,2904687,5842566259
tamil-nadu,2022,2,thanjavur district,3489101,7198941291
tamil-nadu,2022,2,madurai district,8320838,17264493941
tamil-nadu,2022,2,tiruvannamalai district,4281517,8492400732
tamil-nadu,2022,2,salem district,16106627,30338068694
tamil-nadu,2022,2,nagapattinam district,1780491,3563820744
tamil-nadu,2022,2,tirupathur district,4039898,7419909368
tamil-nadu,2022,2,ariyalur district,1018572,2099380930
tamil-nadu,2022,2,chennai district,105344784,154665269695
tamil-nadu,2022,2,the nilgiris district,2334296,4192820800
tamil-nadu,2022,2,erode district,8037374,14313011584
tamil-nadu,2022,2,karur district,2130679,4285560062
tamil-nadu,2022,2,kallakkurichi district,2827472,5639207666
tamil-nadu,2022,2,viluppuram district,3359417,5986428096
tamil-nadu,2022,2,pudukkottai district,1893795,4133146343
tamil-nadu,2022,2,perambalur district,969247,1942588737
tamil-nadu,2022,2,coimbatore district,36695888,59260276493
tamil-nadu,2022,2,virudhunagar district,3078392,6563589359
tamil-nadu,2022,2,dindigul district,4742064,9862085177
tamil-nadu,2022,2,sivaganga district,2113451,4572110215
tamil-nadu,2022,2,tenkasi district,1627020,3744115676
tamil-nadu,2022,2,chengalpattu district,25456618,33118244166
tamil-nadu,2022,2,kanniyakumari district,3119680,6825432728
tamil-nadu,2022,2,tirunelveli district,3088831,6293477478
tamil-nadu,2022,2,thiruvallur district,25490825,40588215771
tamil-nadu,2022,2,theni district,2444576,5292036888
tamil-nadu,2022,2,ranipet district,3219805,6359870289
tamil-nadu,2022,2,namakkal district,4127139,8629035859
tamil-nadu,2022,2,vellore district,5911444,11364769190
tamil-nadu,2022,2,thiruvarur district,1158014,2517626211
tamil-nadu,2019,3,tiruchirappalli district,1028271,2283457398
tamil-nadu,2019,3,ramanathapuram district,164056,364511483
tamil-nadu,2019,3,krishnagiri district,906439,1897364248
tamil-nadu,2019,3,cuddalore district,429418,854430041
tamil-nadu,2019,3,kancheepuram district,2374121,3749463855
tamil-nadu,2019,3,tiruppur district,1583318,3459384833
tamil-nadu,2019,3,dharmapuri district,404500,892434523
tamil-nadu,2019,3,thoothukkudi district,251434,514591122
tamil-nadu,2019,3,thanjavur district,499378,862709786
tamil-nadu,2019,3,madurai district,1004838,2163231649
tamil-nadu,2019,3,tiruvannamalai district,408695,788782442
tamil-nadu,2019,3,salem district,1348219,3089948772
tamil-nadu,2019,3,nagapattinam district,182524,374062397
tamil-nadu,2019,3,tirupathur district,280191,551887987
tamil-nadu,2019,3,ariyalur district,102318,210754842
tamil-nadu,2019,3,chennai district,11333032,23024193806
tamil-nadu,2019,3,the nilgiris district,172729,366416212
tamil-nadu,2019,3,erode district,824050,1809433458
tamil-nadu,2019,3,karur district,233312,527606128
tamil-nadu,2019,3,kallakkurichi district,214180,462594169
tamil-nadu,2019,3,viluppuram district,347727,691014122
tamil-nadu,2019,3,pudukkottai district,195452,403435245
tamil-nadu,2019,3,perambalur district,97443,202989238
tamil-nadu,2019,3,coimbatore district,4303835,9457627886
tamil-nadu,2019,3,virudhunagar district,286960,603050825
tamil-nadu,2019,3,dindigul district,411188,865233220
tamil-nadu,2019,3,sivaganga district,203568,461238657
tamil-nadu,2019,3,tenkasi district,149611,316677496
tamil-nadu,2019,3,chengalpattu district,5765425,7255276540
tamil-nadu,2019,3,kanniyakumari district,293582,576372340
tamil-nadu,2019,3,tirunelveli district,266559,571521395
tamil-nadu,2019,3,thiruvallur district,3497534,5790229760
tamil-nadu,2019,3,theni district,182650,415596823
tamil-nadu,2019,3,ranipet district,319434,621745958
tamil-nadu,2019,3,namakkal district,436893,1016896335
tamil-nadu,2019,3,vellore district,776654,1201803229
tamil-nadu,2019,3,thiruvarur district,130645,261636404
tamil-nadu,2019,4,tiruchirappalli district,1364259,2850823022
tamil-nadu,2019,4,ramanathapuram district,217020,466879310
tamil-nadu,2019,4,krishnagiri district,1302647,2599923579
tamil-nadu,2019,4,cuddalore district,554320,1069462594
tamil-nadu,2019,4,kancheepuram district,3134851,4643283492
tamil-nadu,2019,4,tiruppur district,2020118,4339514037
tamil-nadu,2019,4,dharmapuri district,545240,1179249689
tamil-nadu,2019,4,thoothukkudi district,334748,673765706
tamil-nadu,2019,4,thanjavur district,634748,1089380865
tamil-nadu,2019,4,madurai district,1315576,2775348044
tamil-nadu,2019,4,tiruvannamalai district,561787,1076989969
tamil-nadu,2019,4,salem district,1754893,3897469229
tamil-nadu,2019,4,nagapattinam district,234840,461426174
tamil-nadu,2019,4,tirupathur district,385208,757709091
tamil-nadu,2019,4,ariyalur district,135252,270334848
tamil-nadu,2019,4,chennai district,16437269,31810645818
tamil-nadu,2019,4,the nilgiris district,254745,537415179
tamil-nadu,2019,4,erode district,1092587,2315486948
tamil-nadu,2019,4,karur district,303847,651278224
tamil-nadu,2019,4,kallakkurichi district,293430,615206202
tamil-nadu,2019,4,viluppuram district,478192,911152034
tamil-nadu,2019,4,pudukkottai district,250329,513371629
tamil-nadu,2019,4,perambalur district,130104,262954158
tamil-nadu,2019,4,coimbatore district,5937176,11949970482
tamil-nadu,2019,4,virudhunagar district,371435,780408757
tamil-nadu,2019,4,dindigul district,570988,1157558219
tamil-nadu,2019,4,sivaganga district,293949,681274042
tamil-nadu,2019,4,tenkasi district,193559,403713924
tamil-nadu,2019,4,chengalpattu district,7809082,9083457170
tamil-nadu,2019,4,kanniyakumari district,421655,795547991
tamil-nadu,2019,4,tirunelveli district,360780,745395226
tamil-nadu,2019,4,thiruvallur district,4441180,7308502938
tamil-nadu,2019,4,theni district,256489,559543041
tamil-nadu,2019,4,ranipet district,421689,816050436
tamil-nadu,2019,4,namakkal district,559495,1234659045
tamil-nadu,2019,4,vellore district,1053293,1572585255
tamil-nadu,2019,4,thiruvarur district,169631,333129126
tamil-nadu,2019,1,tiruchirappalli district,739515,1460934059
tamil-nadu,2019,1,ramanathapuram district,117510,261212990
tamil-nadu,2019,1,krishnagiri district,848874,1549327562
tamil-nadu,2019,1,cuddalore district,371882,699951874
tamil-nadu,2019,1,kancheepuram district,1732340,2735468905
tamil-nadu,2019,1,tiruppur district,1078231,2186722074
tamil-nadu,2019,1,dharmapuri district,331500,668652808
tamil-nadu,2019,1,thoothukkudi district,180015,359895560
tamil-nadu,2019,1,thanjavur district,405498,669639245
tamil-nadu,2019,1,madurai district,662080,1386372054
tamil-nadu,2019,1,tiruvannamalai district,335517,587600686
tamil-nadu,2019,1,salem district,949562,1916555034
tamil-nadu,2019,1,nagapattinam district,124400,244377942
tamil-nadu,2019,1,tirupathur district,202883,385038982
tamil-nadu,2019,1,ariyalur district,73816,152352863
tamil-nadu,2019,1,chennai district,11642449,18810971714
tamil-nadu,2019,1,the nilgiris district,158492,309832942
tamil-nadu,2019,1,erode district,530256,1057858607
tamil-nadu,2019,1,karur district,185137,377068327
tamil-nadu,2019,1,kallakkurichi district,156496,337609667
tamil-nadu,2019,1,viluppuram district,286859,514030368
tamil-nadu,2019,1,pudukkottai district,184227,348619009
tamil-nadu,2019,1,perambalur district,67010,140622320
tamil-nadu,2019,1,coimbatore district,2709665,5072064993
tamil-nadu,2019,1,virudhunagar district,222473,434593501
tamil-nadu,2019,1,dindigul district,296645,653290732
tamil-nadu,2019,1,sivaganga district,159965,364945762
tamil-nadu,2019,1,tenkasi district,126012,235423158
tamil-nadu,2019,1,chengalpattu district,3285713,4918695631
tamil-nadu,2019,1,kanniyakumari district,181053,403789101
tamil-nadu,2019,1,tirunelveli district,206676,446437662
tamil-nadu,2019,1,thiruvallur district,2305713,3957616692
tamil-nadu,2019,1,theni district,141271,316272934
tamil-nadu,2019,1,ranipet district,275147,468967113
tamil-nadu,2019,1,namakkal district,381248,779612379
tamil-nadu,2019,1,vellore district,521653,796074971
tamil-nadu,2019,1,thiruvarur district,97262,195536577
